UserID;Dataset;Question;AudioData;Answer;Timestamp;Decision time;Playback count;Tracked time
518;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0377735885.wav;Non-canonical;2019-01-28 21:04:56+00:00;5423;2;0:00:07.184292
518;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0576424443.wav;Non-canonical;2019-01-28 21:05:05+00:00;5222;2;0:00:08.517098
518;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0903618281.wav;Non-canonical;2019-01-28 21:05:09+00:00;2198;1;0:00:03.818593
518;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0596457200.wav;Crying;2019-01-28 21:05:12+00:00;1917;1;0:00:03.470682
518;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0254031895.wav;Junk;2019-01-28 21:05:18+00:00;4394;2;0:00:06.042988
518;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0666579789.wav;Non-canonical;2019-01-28 21:05:22+00:00;2022;1;0:00:03.581902
518;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0599978740.wav;Non-canonical;2019-01-28 21:05:30+00:00;6234;3;0:00:08.010669
518;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0435162631.wav;Junk;2019-01-28 21:05:34+00:00;2026;1;0:00:03.458526
518;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0529024842.wav;Non-canonical;2019-01-28 21:05:46+00:00;10380;3;0:00:12.058625
518;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0215456787.wav;Crying;2019-01-28 21:05:49+00:00;1526;1;0:00:02.900481
518;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0338474748.wav;Non-canonical;2019-01-28 21:06:00+00:00;8995;3;0:00:10.605384
518;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0800828516.wav;Junk;2019-01-28 21:06:07+00:00;4229;2;0:00:07.008061
518;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0818705450.wav;Non-canonical;2019-01-28 21:06:16+00:00;7381;2;0:00:09.152037
518;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0832939864.wav;Non-canonical;2019-01-28 21:06:22+00:00;4508;2;0:00:06.093717
518;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0485289040.wav;Canonical;2019-01-28 21:06:29+00:00;4776;2;0:00:06.561124
518;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0387341098.wav;Crying;2019-01-28 21:06:35+00:00;4090;2;0:00:05.951252
518;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0251995773.wav;Crying;2019-01-28 21:06:42+00:00;5276;3;0:00:06.966366
518;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0350905637.wav;Junk;2019-01-28 21:06:48+00:00;4162;2;0:00:05.936330
518;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0375830956.wav;Non-canonical;2019-01-28 21:06:52+00:00;2594;1;0:00:04.249312
518;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0558064383.wav;Canonical;2019-01-28 21:06:56+00:00;2265;1;0:00:03.766175
518;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0415650058.wav;Non-canonical;2019-01-28 21:07:00+00:00;2243;1;0:00:03.783902
518;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0352583890.wav;Crying;2019-01-28 21:07:08+00:00;4420;1;0:00:08.418269
518;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0495259600.wav;Junk;2019-01-28 21:07:15+00:00;5068;3;0:00:06.809870
518;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0481810584.wav;Laughing;2019-01-28 21:07:19+00:00;2287;1;0:00:03.847400
518;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0637279642.wav;Junk;2019-01-28 21:07:25+00:00;4179;2;0:00:05.942474
518;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0209605342.wav;Non-canonical;2019-01-28 21:07:48+00:00;20744;4;0:00:22
518;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0708900769.wav;Non-canonical;2019-01-28 21:07:55+00:00;4906;2;0:00:06.706082
518;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0990229841.wav;Non-canonical;2019-01-28 21:08:02+00:00;4890;2;0:00:06.653911
518;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0243434924.wav;Crying;2019-01-28 21:08:11+00:00;7123;2;0:00:08.876747
518;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0868554936.wav;Canonical;2019-01-28 21:08:15+00:00;3319;1;0:00:04.832453
518;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0097030001.wav;Crying;2019-01-28 21:08:20+00:00;2471;1;0:00:04.008306
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0090391607.wav;Canonical;2019-01-29 19:03:05+00:00;19224;3;0:00:21
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0959670875.wav;Laughing;2019-01-29 19:03:12+00:00;6042;5;0:00:07.631459
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0146566044.wav;Non-canonical;2019-01-29 19:03:20+00:00;6596;2;0:00:07.925540
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0296065045.wav;Non-canonical;2019-01-29 19:03:25+00:00;3009;3;0:00:04.165735
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0882264684.wav;Non-canonical;2019-01-29 19:03:29+00:00;2789;1;0:00:04.054560
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0213088696.wav;Laughing;2019-01-29 19:03:32+00:00;1737;1;0:00:02.984175
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0193120038.wav;Laughing;2019-01-29 19:03:35+00:00;2184;1;0:00:03.453669
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0146378875.wav;Canonical;2019-01-29 19:03:45+00:00;7811;5;0:00:09.458419
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0691204764.wav;Non-canonical;2019-01-29 19:05:26+00:00;99459;13;0:00:21.250000
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0023145881.wav;Non-canonical;2019-01-29 19:05:31+00:00;3800;2;0:00:05.032221
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0351094685.wav;Non-canonical;2019-01-29 19:05:47+00:00;11599;3;0:00:15.057081
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0193075775.wav;Canonical;2019-01-29 19:06:01+00:00;12494;6;0:00:14.069394
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0717741284.wav;Non-canonical;2019-01-29 19:06:07+00:00;4499;3;0:00:06.051603
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0172014759.wav;Canonical;2019-01-29 19:07:21+00:00;72260;14;0:00:22
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0823389716.wav;Non-canonical;2019-01-29 19:08:33+00:00;70507;16;0:00:22
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0306413764.wav;Non-canonical;2019-01-29 19:08:45+00:00;10069;4;0:00:11.726384
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0181866046.wav;Canonical;2019-01-29 19:08:49+00:00;2474;2;0:00:03.722732
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0555585626.wav;Crying;2019-01-29 19:09:00+00:00;9510;3;0:00:11.082238
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0751041299.wav;Canonical;2019-01-29 19:09:06+00:00;4228;2;0:00:05.912329
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0377735885.wav;Laughing;2019-01-29 19:09:09+00:00;1941;1;0:00:03.194752
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0576424443.wav;Non-canonical;2019-01-29 19:09:18+00:00;5453;4;0:00:08.571852
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0903618281.wav;Non-canonical;2019-01-29 19:09:28+00:00;7825;5;0:00:09.502993
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0596457200.wav;Canonical;2019-01-29 19:09:33+00:00;3974;2;0:00:05.267603
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0254031895.wav;Canonical;2019-01-29 19:09:37+00:00;3112;3;0:00:04.264224
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0666579789.wav;Laughing;2019-01-29 19:09:42+00:00;2993;2;0:00:04.244043
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0599978740.wav;Canonical;2019-01-29 19:09:47+00:00;3504;2;0:00:04.741550
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0435162631.wav;Laughing;2019-01-29 19:10:23+00:00;34704;5;0:00:21.350000
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0529024842.wav;Canonical;2019-01-29 19:10:29+00:00;4427;2;0:00:06.062687
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0215456787.wav;Non-canonical;2019-01-29 19:10:33+00:00;2536;2;0:00:03.709891
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0338474748.wav;Non-canonical;2019-01-29 19:10:38+00:00;3797;3;0:00:04.953970
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0800828516.wav;Laughing;2019-01-29 19:13:08+00:00;25173;6;0:00:22
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0818705450.wav;Canonical;2019-01-29 19:13:16+00:00;5253;2;0:00:06.991193
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0832939864.wav;Canonical;2019-01-29 19:13:20+00:00;3611;2;0:00:04.804477
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0485289040.wav;Canonical;2019-01-29 19:13:25+00:00;2950;2;0:00:04.242141
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0387341098.wav;Laughing;2019-01-29 19:13:29+00:00;2991;2;0:00:04.271883
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0251995773.wav;Canonical;2019-01-29 19:13:34+00:00;3737;2;0:00:04.896470
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0350905637.wav;Canonical;2019-01-29 19:13:45+00:00;9591;5;0:00:11.269644
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0375830956.wav;Canonical;2019-01-29 19:13:53+00:00;5403;3;0:00:07.056723
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0558064383.wav;Canonical;2019-01-29 19:13:57+00:00;3454;2;0:00:04.698672
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0415650058.wav;Canonical;2019-01-29 19:14:07+00:00;7392;3;0:00:09.071620
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0352583890.wav;Crying;2019-01-29 19:14:11+00:00;2021;1;0:00:04.130748
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0495259600.wav;Laughing;2019-01-29 19:14:14+00:00;1807;1;0:00:03.067651
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0481810584.wav;Laughing;2019-01-29 19:14:17+00:00;1600;1;0:00:02.851002
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0637279642.wav;Non-canonical;2019-01-29 19:15:50+00:00;90989;5;0:00:22.050000
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0209605342.wav;Non-canonical;2019-01-29 19:15:54+00:00;2574;2;0:00:03.807151
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0708900769.wav;Canonical;2019-01-29 19:16:08+00:00;12653;9;0:00:14.321977
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0990229841.wav;Non-canonical;2019-01-29 19:17:17+00:00;67584;10;0:00:22
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0243434924.wav;Laughing;2019-01-29 19:17:22+00:00;3307;2;0:00:04.602261
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0868554936.wav;Canonical;2019-01-29 19:17:28+00:00;3964;2;0:00:05.735767
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0097030001.wav;Crying;2019-01-29 19:17:32+00:00;2622;2;0:00:03.864159
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0586882772.wav;Non-canonical;2019-01-29 19:19:37+00:00;122451;6;0:00:22
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0645560295.wav;Laughing;2019-01-29 19:20:03+00:00;24780;6;0:00:21
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0876063757.wav;Non-canonical;2019-01-29 19:20:10+00:00;5048;3;0:00:06.762320
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0288840460.wav;Canonical;2019-01-29 19:20:40+00:00;27664;7;0:00:22
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0637176464.wav;Canonical;2019-01-29 19:21:15+00:00;34161;12;0:00:21
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0623682961.wav;Non-canonical;2019-01-29 19:21:20+00:00;3502;4;0:00:04.776613
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0943146985.wav;Non-canonical;2019-01-29 19:21:25+00:00;3475;3;0:00:04.717679
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0841029422.wav;Non-canonical;2019-01-29 19:21:31+00:00;3943;4;0:00:05.724371
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0617124895.wav;Non-canonical;2019-01-29 19:21:36+00:00;3412;4;0:00:04.572641
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0206503247.wav;Canonical;2019-01-29 19:21:40+00:00;2931;3;0:00:04.197464
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0343605002.wav;Canonical;2019-01-29 19:21:52+00:00;6790;3;0:00:11.481117
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0480187839.wav;Canonical;2019-01-29 19:24:18+00:00;144900;11;0:00:22
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0600750581.wav;Canonical;2019-01-29 19:24:22+00:00;2645;2;0:00:03.886668
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0567403054.wav;Canonical;2019-01-29 19:24:26+00:00;2049;2;0:00:03.318301
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0174055469.wav;Non-canonical;2019-01-29 19:24:36+00:00;8191;5;0:00:09.961611
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0770901698.wav;Crying;2019-01-29 19:24:39+00:00;1858;1;0:00:03.144127
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0400614954.wav;Canonical;2019-01-29 19:24:47+00:00;5979;4;0:00:07.679891
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0751051407.wav;Canonical;2019-01-29 19:24:50+00:00;2096;2;0:00:03.373727
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0571331711.wav;Crying;2019-01-29 19:24:54+00:00;2271;3;0:00:03.414630
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0283946485.wav;Canonical;2019-01-29 19:24:57+00:00;2354;1;0:00:03.631097
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0885501718.wav;Non-canonical;2019-01-29 19:25:04+00:00;3745;3;0:00:06.344664
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0991716265.wav;Crying;2019-01-29 19:25:08+00:00;3127;2;0:00:04.384260
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0207318405.wav;Canonical;2019-01-29 19:25:13+00:00;3552;2;0:00:04.849112
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0350729303.wav;Non-canonical;2019-01-29 19:25:20+00:00;4828;3;0:00:06.533030
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0913923865.wav;Non-canonical;2019-01-29 19:25:25+00:00;3542;3;0:00:04.810535
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0994999778.wav;Non-canonical;2019-01-29 19:25:30+00:00;3779;3;0:00:04.910898
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0037830911.wav;Canonical;2019-01-29 19:25:33+00:00;1978;2;0:00:03.225688
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0125274308.wav;Non-canonical;2019-01-29 19:25:37+00:00;2452;1;0:00:03.669356
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0950798481.wav;Non-canonical;2019-01-29 19:25:40+00:00;1738;2;0:00:02.884455
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0710948887.wav;Canonical;2019-01-29 19:25:43+00:00;2154;2;0:00:03.430180
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0594158544.wav;Non-canonical;2019-01-29 19:25:50+00:00;4220;3;0:00:06.114635
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0818172551.wav;Non-canonical;2019-01-29 19:25:53+00:00;2261;2;0:00:03.550040
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0369303554.wav;Non-canonical;2019-01-29 19:25:57+00:00;2072;2;0:00:03.311806
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0557506872.wav;Non-canonical;2019-01-29 19:26:00+00:00;2187;2;0:00:03.448680
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0276424254.wav;Non-canonical;2019-01-29 19:26:04+00:00;2473;2;0:00:03.739675
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0663777545.wav;Non-canonical;2019-01-29 19:26:52+00:00;45798;8;0:00:22
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0838525702.wav;Laughing;2019-01-29 19:26:55+00:00;1912;2;0:00:03.102498
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0950716066.wav;Non-canonical;2019-01-29 19:26:58+00:00;1794;2;0:00:03.074931
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0472900467.wav;Canonical;2019-01-29 19:27:01+00:00;1893;2;0:00:03.150178
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0296313484.wav;Canonical;2019-01-29 19:27:05+00:00;2679;3;0:00:03.832754
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0042114989.wav;Canonical;2019-01-29 19:27:19+00:00;11646;4;0:00:13.549886
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0478657924.wav;Canonical;2019-01-29 19:27:22+00:00;2188;2;0:00:03.327264
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0324912332.wav;Non-canonical;2019-01-29 19:27:27+00:00;2939;2;0:00:04.210476
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0336380857.wav;Canonical;2019-01-29 19:27:31+00:00;2537;2;0:00:03.818911
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0486387718.wav;Non-canonical;2019-01-29 19:27:35+00:00;3293;3;0:00:04.575175
627;The maturity of baby sounds – Part 4;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_3/0142946381.wav;Canonical;2019-01-29 19:27:39+00:00;2549;2;0:00:03.827930
