UserID;Dataset;Question;AudioData;Answer;Timestamp;Decision time;Playback count;Tracked time
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0068333170.wav;Junk;2019-02-08 14:49:59+00:00;5667;3;0:00:07.494536
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0020921112.wav;Non-canonical;2019-02-08 14:50:05+00:00;4216;2;0:00:05.862314
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0005863820.wav;Crying;2019-02-08 14:50:09+00:00;2414;1;0:00:03.969688
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0037302814.wav;Canonical;2019-02-08 14:50:13+00:00;2362;1;0:00:03.829176
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0001741731.wav;Canonical;2019-02-08 14:50:17+00:00;2157;1;0:00:03.696306
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0002732834.wav;Non-canonical;2019-02-08 14:50:21+00:00;2438;1;0:00:03.842528
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0002759235.wav;Non-canonical;2019-02-08 14:50:24+00:00;1918;1;0:00:03.443573
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0024990720.wav;Non-canonical;2019-02-08 14:50:31+00:00;4440;2;0:00:06.246503
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0011978069.wav;Non-canonical;2019-02-08 14:50:34+00:00;2177;1;0:00:03.718290
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0091017636.wav;Junk;2019-02-08 14:50:41+00:00;4184;2;0:00:06.051897
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0081201603.wav;Junk;2019-02-08 14:50:44+00:00;1966;1;0:00:03.535614
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0021270194.wav;Non-canonical;2019-02-08 14:50:48+00:00;2055;1;0:00:03.582802
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0092689850.wav;Laughing;2019-02-08 14:50:52+00:00;2725;1;0:00:04.213884
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0049905859.wav;Non-canonical;2019-02-08 14:50:56+00:00;2193;1;0:00:03.691204
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0043376015.wav;Junk;2019-02-08 14:51:00+00:00;2419;1;0:00:03.820236
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0093092063.wav;Non-canonical;2019-02-08 14:51:04+00:00;1930;1;0:00:03.479205
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0031234453.wav;Non-canonical;2019-02-08 14:51:11+00:00;5103;2;0:00:06.965104
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0012881517.wav;Junk;2019-02-08 14:51:17+00:00;4354;2;0:00:06.123250
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0016614190.wav;Canonical;2019-02-08 14:51:21+00:00;2245;1;0:00:03.822523
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0055253191.wav;Non-canonical;2019-02-08 14:51:33+00:00;9879;3;0:00:11.650144
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0027384608.wav;Non-canonical;2019-02-08 14:51:40+00:00;5264;3;0:00:07.046334
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0060899347.wav;Junk;2019-02-08 14:51:43+00:00;1912;1;0:00:03.404730
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0043883419.wav;Junk;2019-02-08 14:51:53+00:00;8069;4;0:00:09.857090
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0067401264.wav;Junk;2019-02-08 14:52:00+00:00;4305;2;0:00:06.093740
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0070307195.wav;Non-canonical;2019-02-08 14:52:08+00:00;6372;3;0:00:08.156160
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0021969218.wav;Junk;2019-02-08 14:52:14+00:00;3880;2;0:00:05.672265
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0036380392.wav;Junk;2019-02-08 14:52:17+00:00;1638;1;0:00:03.126181
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0036669875.wav;Non-canonical;2019-02-08 14:52:25+00:00;5495;3;0:00:07.257615
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0451364483.wav;Non-canonical;2019-02-08 14:52:31+00:00;4634;2;0:00:06.317370
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0039229837.wav;Non-canonical;2019-02-08 14:52:46+00:00;12679;4;0:00:14.529716
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0005913207.wav;Crying;2019-02-08 14:52:49+00:00;2257;1;0:00:03.683991
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0026585796.wav;Non-canonical;2019-02-08 14:52:53+00:00;2161;1;0:00:03.630322
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0059733018.wav;Non-canonical;2019-02-08 14:52:59+00:00;4278;2;0:00:05.993410
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0008411328.wav;Non-canonical;2019-02-08 14:53:03+00:00;2501;1;0:00:04.019371
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0042012626.wav;Canonical;2019-02-08 14:53:10+00:00;4743;2;0:00:06.408330
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0625176739.wav;Non-canonical;2019-02-08 14:53:14+00:00;2119;1;0:00:03.610720
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0092944483.wav;Junk;2019-02-08 14:53:28+00:00;996;1;0:00:03.596295
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0034737333.wav;Non-canonical;2019-02-08 14:53:32+00:00;2141;1;0:00:03.621485
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0053869129.wav;Non-canonical;2019-02-09 02:56:00+00:00;4553;3;0:00:07.852248
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0090103052.wav;Non-canonical;2019-02-09 02:56:06+00:00;4112;2;0:00:06.088581
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0002775135.wav;Non-canonical;2019-02-09 02:56:13+00:00;4735;2;0:00:06.507353
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0061800892.wav;Non-canonical;2019-02-09 02:56:17+00:00;2222;1;0:00:03.782743
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0085967468.wav;Non-canonical;2019-02-09 02:56:22+00:00;3460;2;0:00:04.998853
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0073369466.wav;Non-canonical;2019-02-09 02:56:26+00:00;2038;1;0:00:03.720485
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0074940295.wav;Non-canonical;2019-02-09 02:56:31+00:00;3906;2;0:00:05.692789
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0086282935.wav;Non-canonical;2019-02-09 02:56:38+00:00;4737;2;0:00:06.557789
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0575436227.wav;Non-canonical;2019-02-09 02:56:44+00:00;4106;2;0:00:05.886768
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0002509035.wav;Junk;2019-02-09 02:56:51+00:00;4645;3;0:00:06.322253
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0007284167.wav;Non-canonical;2019-02-09 02:56:55+00:00;2319;1;0:00:03.762198
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0081488886.wav;Junk;2019-02-09 02:57:02+00:00;5714;3;0:00:07.506002
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0081758318.wav;Non-canonical;2019-02-09 02:57:13+00:00;8457;4;0:00:10.369158
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0085153123.wav;Canonical;2019-02-09 02:57:20+00:00;5395;2;0:00:07.113444
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0053341606.wav;Junk;2019-02-09 02:57:26+00:00;4163;2;0:00:05.911546
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0037748014.wav;Non-canonical;2019-02-09 02:57:30+00:00;2409;1;0:00:03.830506
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0056354914.wav;Non-canonical;2019-02-09 02:57:39+00:00;7210;3;0:00:08.967822
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0080589261.wav;Junk;2019-02-09 02:57:45+00:00;3774;2;0:00:05.644628
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0088942219.wav;Junk;2019-02-09 02:57:55+00:00;7805;3;0:00:09.601702
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0097030001.wav;Non-canonical;2019-02-09 02:57:59+00:00;2859;1;0:00:04.398856
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0034669021.wav;Non-canonical;2019-02-09 02:58:07+00:00;5818;3;0:00:07.634434
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0097628333.wav;Crying;2019-02-09 02:58:11+00:00;2347;1;0:00:03.843319
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0069066144.wav;Non-canonical;2019-02-09 02:58:17+00:00;4394;2;0:00:06.263329
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0461280083.wav;Canonical;2019-02-09 02:58:25+00:00;5413;2;0:00:07.200650
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0486688142.wav;Non-canonical;2019-02-09 02:58:32+00:00;5313;2;0:00:07.107411
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0045510499.wav;Canonical;2019-02-09 02:58:36+00:00;2263;1;0:00:03.778221
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0025026334.wav;Non-canonical;2019-02-09 02:58:40+00:00;2594;1;0:00:04.144169
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0038123152.wav;Non-canonical;2019-02-09 02:58:45+00:00;3277;1;0:00:04.850449
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0087970210.wav;Non-canonical;2019-02-09 02:58:52+00:00;4666;2;0:00:06.472400
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0050424965.wav;Non-canonical;2019-02-09 02:59:00+00:00;5975;2;0:00:07.790984
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0086112576.wav;Non-canonical;2019-02-09 02:59:07+00:00;5619;3;0:00:07.308088
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0092495887.wav;Junk;2019-02-09 02:59:12+00:00;2743;1;0:00:04.234705
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0069817944.wav;Junk;2019-02-09 02:59:16+00:00;2456;1;0:00:03.952894
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0055513138.wav;Non-canonical;2019-02-09 02:59:28+00:00;10246;4;0:00:12.039930
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0956591248.wav;Canonical;2019-02-09 02:59:34+00:00;4485;2;0:00:06.276357
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0004594077.wav;Junk;2019-02-09 02:59:41+00:00;4956;2;0:00:06.639079
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0016812206.wav;Junk;2019-02-09 02:59:50+00:00;7418;3;0:00:09.227071
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0080802328.wav;Non-canonical;2019-02-09 02:59:55+00:00;2486;1;0:00:04.002907
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0046102590.wav;Junk;2019-02-09 03:00:01+00:00;4465;2;0:00:06.313057
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0023872564.wav;Non-canonical;2019-02-09 03:00:11+00:00;7882;4;0:00:09.715294
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0036392065.wav;Non-canonical;2019-02-09 03:00:19+00:00;5903;3;0:00:07.791464
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0088295974.wav;Non-canonical;2019-02-09 03:00:23+00:00;2057;1;0:00:03.560050
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0840569943.wav;Non-canonical;2019-02-09 03:00:26+00:00;2117;1;0:00:03.577091
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0037239174.wav;Junk;2019-02-09 03:00:35+00:00;6094;3;0:00:07.967157
646;The maturity of baby sounds – Part 5;Please classify this sound:;/media/ihearu-play-team/BabyBabbles_Addition/0051676676.wav;Non-canonical;2019-02-09 03:00:39+00:00;2314;1;0:00:03.889333
